,사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
488,제일식당,한식,,부산광역시 부산진구 부전동 516-31,부산광역시 부산진구 부전로66번길 36-3 (부전동),387339.134123623,185997.321972998,영업/정상,,부산진구,부전동,부전동 제일식당,부전동 제일식당 
489,봉구비어(양정점),호프/통닭,051-864-3560,부산광역시 부산진구 양정동 397-19 (1층),"부산광역시 부산진구 동평로406번길 40 (양정동,(1층))",388400.131851933,187829.261200409,영업/정상,,부산진구,양정동,양정동 봉구비어(양정점),양정동 봉구비어(양정점) 051-864-3560
490,푸르티아,기타,,부산광역시 부산진구 연지동 72-8 (1층),"부산광역시 부산진구 성지로 12 (연지동,(1층))",387173.384667787,187760.224166181,영업/정상,https://pcmap.place.naver.com/restaurant/1025137221/review/visitor#,부산진구,연지동,연지동 푸르티아,연지동 푸르티아 
491,삼성반점,중국식,,부산광역시 부산진구 범천동 1234-24번지,부산광역시 부산진구 신암로83번길 12 (범천동),387000.589156994,185200.429463834,영업/정상,https://pcmap.place.naver.com/restaurant/37568395/review/visitor#,부산진구,범천동,범천동 삼성반점,범천동 삼성반점 
492,할매충무김밥,분식,051-8031296,부산광역시 부산진구 부전동 502-5번지,부산광역시 부산진구 서면로 67 (부전동),387410.001263978,186112.626979305,영업/정상,,부산진구,부전동,부전동 할매충무김밥,부전동 할매충무김밥 051-8031296
493,수구레국밥,한식,07040280722,부산광역시 부산진구 가야동 343-32,부산광역시 부산진구 대학로36번길 6 (가야동),385425.683711231,185609.491710221,영업/정상,,부산진구,가야동,가야동 수구레국밥,가야동 수구레국밥 07040280722
494,희정양곱창,식육(숯불구이),051-8172572,부산광역시 부산진구 부전동 398-9,부산광역시 부산진구 서면문화로 22-3 (부전동),387329.82025915,186433.095674139,영업/정상,https://pcmap.place.naver.com/restaurant/16429915/review/visitor#,부산진구,부전동,부전동 희정양곱창,부전동 희정양곱창 051-8172572
495,녹두밭빈대떡,한식,051-8079083,"부산광역시 부산진구 부전동 264-26번지 ,27","부산광역시 부산진구 부전로152번길 41 (부전동,,27)",387474.968039214,186515.191806682,영업/정상,,부산진구,부전동,부전동 녹두밭빈대떡,부전동 녹두밭빈대떡 051-8079083
496,멕시칸통닭,통닭(치킨),,부산광역시 부산진구 연지동 199-7번지,부산광역시 부산진구 연지로 24-1 (연지동),386908.803564763,187726.524870325,영업/정상,,부산진구,연지동,연지동 멕시칸통닭,연지동 멕시칸통닭 
497,항아리보쌈,한식,051-803-3453,부산광역시 부산진구 부전동 519-15번지,부산광역시 부산진구 가야대로784번길 56-4 (부전동),387365.805964869,185925.43998747,영업/정상,https://pcmap.place.naver.com/restaurant/1166415736/review/visitor#,부산진구,부전동,부전동 항아리보쌈,부전동 항아리보쌈 051-803-3453
498,양산꼬꼬,통닭(치킨),051-8061634,부산광역시 부산진구 부전동 242-20 지상1층,"부산광역시 부산진구 서면로 52, 지상1층 (부전동)",387460.316364572,185948.966458176,영업/정상,https://pcmap.place.naver.com/restaurant/16441230/review/visitor#,부산진구,부전동,부전동 양산꼬꼬,부전동 양산꼬꼬 051-8061634
499,백경해물탕,한식,051-8972487,부산광역시 부산진구 개금동 산 52-6번지,부산광역시 부산진구 엄광로44번길 21 (개금동),384194.732190297,184973.64279778,영업/정상,https://pcmap.place.naver.com/restaurant/1116779292/review/visitor#,부산진구,개금동,개금동 백경해물탕,개금동 백경해물탕 051-8972487
